name,year,selling_price,km_driven,transmission,mileage,engine,max_power,seats,fuel_cng,fuel_diesel,fuel_lpg,fuel_petrol,seller_type_dealer,seller_type_individual,seller_type_trustmark_dealer,owner_first_owner,owner_fourth_&_above_owner,owner_second_owner,owner_test_drive_car,owner_third_owner
maruti_sx4_zdi,2011,250000,85000,1,21.5,1248,88.8,5.0,0,1,0,0,0,1,0,0,0,1,0,0
volkswagen_polo_petrol_highline_1.2l,2013,389000,58245,1,16.47,1198,73.9,5.0,0,0,0,1,1,0,0,1,0,0,0,0
maruti_a-star_vxi,2011,220000,90000,1,19.0,998,66.1,5.0,0,0,0,1,0,1,0,0,0,1,0,0
ford_fiesta_classic_1.4_sxi_duratorq,2009,190000,100000,1,17.8,1399,67.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
datsun_go_t_bsiv,2015,225000,71850,1,20.63,1198,67.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_vdi,2013,375000,77000,1,22.9,1248,74.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_eon_d_lite_plus,2015,300000,45000,1,21.1,814,55.2,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_ertiga_zdi_plus,2018,950000,48500,1,25.47,1248,88.5,7.0,0,1,0,0,1,0,0,1,0,0,0,0
maruti_swift_dzire_vdi,2015,480000,90000,1,26.59,1248,74.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
volkswagen_ameo_1.5_tdi_trendline,2017,575000,40000,1,21.66,1498,108.62,5.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_santro_xing_gl_plus,2009,114999,90000,1,17.92,1086,62.1,5.0,0,0,0,1,0,1,0,0,1,0,0,0
maruti_alto_800_lxi,2017,270000,35000,1,24.7,796,47.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
toyota_etios_vx,2017,625000,25538,1,16.78,1496,88.73,5.0,0,0,0,1,0,0,1,1,0,0,0,0
hyundai_i10_era,2009,160000,35000,1,19.81,1086,68.05,5.0,0,0,0,1,0,1,0,1,0,0,0,0
tata_indigo_cs_egls_bs_iv,2017,362000,104000,1,15.64,1193,64.1,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_vdi_optional,2017,693000,58559,1,25.2,1248,74.0,5.0,0,1,0,0,1,0,0,1,0,0,0,0
mahindra_bolero_2011-2019_special_edition,2015,600000,40000,1,15.96,2523,62.1,7.0,0,1,0,0,0,1,0,1,0,0,0,0
mahindra_verito_1.5_d4_bsiii,2011,174000,100000,1,21.0,1461,64.1,5.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_wagon_r_vxi_bs_iv,2012,250000,65000,1,18.9,998,67.1,5.0,0,0,0,1,0,1,0,0,0,1,0,0
honda_amaze_s_diesel_bsiv,2018,700000,43000,1,27.4,1498,98.63,5.0,0,1,0,0,0,1,0,1,0,0,0,0
toyota_innova_2.5_g_(diesel)_7_seater,2013,750000,80000,1,12.99,2494,100.6,7.0,0,1,0,0,0,1,0,0,0,1,0,0
hyundai_eon_era_plus,2014,260000,18945,1,21.1,814,55.2,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_dzire_zdi,2014,600000,50000,1,23.4,1248,74.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
honda_city_e,2012,560000,40000,1,16.8,1497,116.3,5.0,0,0,0,1,0,1,0,0,0,1,0,0
hyundai_grand_i10_1.2_kappa_sportz_bsiv,2019,550000,10000,1,18.9,1197,81.86,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_zen_estilo_vxi_bsiv,2010,160000,200000,1,19.0,998,67.1,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_wagon_r_amt_vxi,2017,380000,29000,0,20.51,998,67.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_getz_1.5_crdi_gvs,2008,175000,61000,1,17.1,1493,110.0,5.0,0,1,0,0,1,0,0,0,0,1,0,0
maruti_ciaz_delta_bsiv,2018,650000,22000,1,21.56,1462,103.25,5.0,0,0,0,1,0,1,0,0,0,1,0,0
honda_wr-v_i-dtec_s,2017,800000,70000,1,25.5,1498,98.6,5.0,0,1,0,0,0,1,0,1,0,0,0,0
datsun_redigo_s,2017,235000,25000,1,22.7,799,53.64,5.0,0,0,0,1,0,1,0,1,0,0,0,0
mahindra_scorpio_vlx_2wd_abs_at_bsiii,2014,645000,139000,0,11.79,2179,120.0,8.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_wagon_r_lxi,2006,70000,110000,1,18.9,998,67.1,5.0,0,0,0,1,0,1,0,0,1,0,0,0
maruti_vitara_brezza_zdi,2018,835000,17000,1,24.3,1248,88.5,5.0,0,1,0,0,1,0,0,1,0,0,0,0
hyundai_i20_asta_1.4_crdi,2012,400000,100000,1,21.27,1396,88.76,5.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_creta_1.6_sx_automatic,2016,890000,40000,0,14.8,1591,121.3,5.0,0,0,0,1,1,0,0,1,0,0,0,0
maruti_vitara_brezza_vdi,2017,780000,40000,1,24.3,1248,88.5,5.0,0,1,0,0,0,1,0,1,0,0,0,0
tata_new_safari_dicor_2.2_lx_4x2,2007,250000,80000,1,11.57,2179,138.1,7.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_swift_vdi,2013,430000,86000,1,22.9,1248,74.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
hyundai_i10_era,2008,130000,30000,1,19.81,1086,68.05,5.0,0,0,0,1,0,1,0,0,0,1,0,0
tata_indigo_grand_dicor,2007,100000,90000,1,23.57,1396,70.0,5.0,0,1,0,0,0,1,0,0,0,0,0,1
maruti_swift_vdi_optional,2016,600000,70000,1,25.2,1248,74.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_celerio_zxi,2014,325000,48000,1,23.1,998,67.04,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_wagon_r_lxi,2003,55000,167000,1,18.9,998,67.1,5.0,0,0,0,1,0,1,0,0,0,1,0,0
tata_indica_vista_aqua_1.4_tdi,2011,140000,200000,1,17.0,1405,71.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
hyundai_i20_1.2_asta,2019,721000,9400,1,18.6,1197,81.83,5.0,0,0,0,1,1,0,0,1,0,0,0,0
mahindra_xuv500_w10_2wd,2015,1225000,39000,1,16.0,2179,140.0,7.0,0,1,0,0,1,0,0,1,0,0,0,0
mahindra_bolero_2011-2019_di_-_ac_bs_iii,2016,600000,120000,1,15.96,2523,63.0,9.0,0,1,0,0,0,1,0,1,0,0,0,0
ford_figo_diesel_titanium,2010,180000,110000,1,20.0,1399,68.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_baleno_zeta_1.3,2015,600000,70000,1,27.39,1248,74.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
tata_nexon_1.5_revotorq_xz_plus_dual_tone,2018,860000,60000,1,21.5,1497,108.5,5.0,0,1,0,0,0,1,0,1,0,0,0,0
nissan_micra_active_xl_petrol,2016,370000,35000,1,19.49,1198,67.04,5.0,0,0,0,1,0,1,0,1,0,0,0,0
renault_duster_85ps_diesel_rxe,2016,515000,40000,1,19.87,1461,83.8,5.0,0,1,0,0,0,1,0,1,0,0,0,0
nissan_kicks_xv_bsiv,2019,950000,11533,1,14.23,1498,104.55,5.0,0,0,0,1,0,0,1,1,0,0,0,0
maruti_800_std,2002,50000,62000,1,16.1,796,37.0,4.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_amt_zxi,2018,600000,69779,0,22.0,1197,81.8,5.0,0,0,0,1,1,0,0,1,0,0,0,0
maruti_ertiga_vdi,2015,650000,70000,1,20.77,1248,88.76,7.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_zen_lxi,2006,120000,141000,1,17.3,993,60.0,5.0,0,0,0,1,0,1,0,0,0,1,0,0
maruti_800_std,2004,40000,120000,1,16.1,796,37.0,4.0,0,0,0,1,0,1,0,1,0,0,0,0
mahindra_bolero_2011-2019_di_non_ac_bs_iii_white,2011,250000,100000,1,15.96,2523,63.0,9.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_alto_lxi,2011,175000,50000,1,19.7,796,46.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_eon_d_lite_plus,2017,350000,26263,1,21.1,814,55.2,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_alto_800_lxi,2013,210000,50000,1,22.74,796,47.3,5.0,0,0,0,1,0,1,0,0,0,1,0,0
maruti_wagon_r_lxi_lpg_bsiv,2010,150000,70000,1,26.2,998,58.2,5.0,0,0,1,0,0,1,0,0,0,1,0,0
maruti_alto_800_lxi,2016,250000,20000,1,22.74,796,47.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_baleno_alpha_1.2,2017,580000,20000,1,21.4,1197,83.1,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_santro_xing_gls,2011,140000,60000,1,17.92,1086,62.1,5.0,0,0,0,1,0,1,0,0,1,0,0,0
maruti_ertiga_vdi,2014,450000,15000,1,20.77,1248,88.76,7.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_800_std_bsii,2003,35000,35000,1,16.1,796,37.0,4.0,0,0,0,1,0,1,0,0,0,1,0,0
maruti_swift_vdi,2013,450000,67000,1,28.4,1248,74.0,5.0,0,1,0,0,1,0,0,0,0,1,0,0
hyundai_xcent_1.1_crdi_sx,2016,590000,34000,1,24.4,1120,71.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
renault_kwid_1.0_rxt_02_anniversary_edition,2017,300000,35000,1,23.01,999,67.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_800_std,2003,45000,58000,1,16.1,796,37.0,4.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_alto_lx,2007,110000,120000,1,19.7,796,46.3,5.0,0,0,0,1,0,1,0,0,0,1,0,0
honda_city_i_dtec_vx,2015,760000,70000,1,25.1,1498,98.6,5.0,0,1,0,0,0,1,0,0,0,0,0,1
mahindra_bolero_2011-2019_slx,2014,650000,65000,1,15.96,2523,62.1,7.0,0,1,0,0,0,1,0,0,0,1,0,0
honda_brio_1.2_s_mt,2012,245000,30000,1,18.5,1198,86.8,5.0,0,0,0,1,1,0,0,1,0,0,0,0
mahindra_ssangyong_rexton_rx5,2013,900000,70000,1,12.83,2696,162.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_alto_k10_lxi,2015,265000,54000,1,23.95,998,67.05,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_i20_asta_option_1.2,2016,650000,35000,1,18.6,1197,81.83,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_amt_zxi,2018,600000,69779,0,22.0,1197,81.8,5.0,0,0,0,1,1,0,0,1,0,0,0,0
mahindra_scorpio_2006-2009_lx_2.6_turbo_9_str,2007,200000,152000,1,10.5,2609,120.0,9.0,0,1,0,0,0,1,0,0,1,0,0,0
maruti_alto_lxi_bsiii,2007,140000,35000,1,19.7,796,46.3,5.0,0,0,0,1,0,1,0,0,0,1,0,0
toyota_innova_2.5_g_(diesel)_7_seater_bs_iv,2013,700000,99000,1,12.99,2494,100.0,7.0,0,1,0,0,1,0,0,1,0,0,0,0
hyundai_i10_era,2008,170000,70000,1,19.81,1086,68.05,5.0,0,0,0,1,0,1,0,0,0,0,0,1
maruti_ertiga_zdi,2014,620000,148000,1,20.77,1248,88.8,7.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_swift_dzire_vxi_1.2,2018,630000,15000,1,21.21,1197,81.8,5.0,0,0,0,1,0,1,0,1,0,0,0,0
ford_figo_diesel_titanium,2012,175000,120000,1,20.0,1399,68.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
ford_ecosport_1.5_dv5_mt_titanium_optional,2014,500000,132000,1,22.7,1498,89.84,5.0,0,1,0,0,1,0,0,0,0,1,0,0
maruti_swift_zdi_plus,2013,450000,43978,1,28.4,1248,74.0,5.0,0,1,0,0,1,0,0,0,0,1,0,0
toyota_innova_2.5_vx_(diesel)_8_seater,2016,1200000,90000,1,12.99,2494,100.6,8.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_ciaz_1.3_zeta,2018,889000,20000,1,28.09,1248,88.5,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_swift_dzire_vdi,2018,650000,35500,1,28.4,1248,74.02,5.0,0,1,0,0,0,1,0,1,0,0,0,0
honda_amaze_s_at_i-vtech,2015,450000,45000,0,15.5,1198,86.7,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_vdi,2013,300000,120000,1,22.9,1248,74.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0
mahindra_bolero_power_plus_sle,2017,620000,100000,1,16.5,1493,70.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
ford_ecosport_1.5_tdci_titanium_plus_bsiv,2015,600000,90000,1,22.77,1498,98.59,5.0,0,1,0,0,0,1,0,1,0,0,0,0
ford_ecosport_sports_diesel,2013,475000,48000,1,21.7,1498,98.96,5.0,0,1,0,0,1,0,0,0,0,1,0,0
honda_city_1.5_v_mt_sunroof,2016,825000,21446,1,16.8,1497,116.3,5.0,0,0,0,1,1,0,0,1,0,0,0,0
tata_manza_aura_(abs)_quadrajet_bs_iv,2010,210000,120000,1,21.12,1248,88.8,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_ciaz_vdi_shvs,2017,750000,60000,1,28.09,1248,88.5,5.0,0,1,0,0,0,1,0,1,0,0,0,0
volkswagen_ameo_1.5_tdi_highline_16_alloy,2017,650000,49060,1,22.0,1498,108.495,5.0,0,1,0,0,0,1,0,1,0,0,0,0
mahindra_scorpio_sle_bsiv,2013,490000,90000,1,12.05,2179,120.0,8.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_800_ac_bsii,2007,125000,60000,1,16.1,796,37.0,4.0,0,0,0,1,0,1,0,0,0,1,0,0
maruti_swift_amt_vvt_vxi,2019,650000,5621,0,22.0,1197,81.8,5.0,0,0,0,1,0,0,1,1,0,0,0,0
maruti_800_std,2010,120000,70000,1,16.1,796,37.0,4.0,0,0,0,1,0,1,0,0,0,1,0,0
mahindra_kuv_100_g80_k8,2018,650000,6000,1,18.15,1198,82.0,6.0,0,0,0,1,0,1,0,1,0,0,0,0
toyota_innova_2.5_e_diesel_ms_7-seater,2007,626000,80000,1,12.8,2494,102.0,7.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_ertiga_vdi,2012,520000,73000,1,20.77,1248,88.76,7.0,0,1,0,0,0,1,0,1,0,0,0,0
honda_jazz_1.2_v_at_i_vtec,2015,575000,50000,0,19.0,1199,88.7,5.0,0,0,0,1,0,1,0,1,0,0,0,0
mahindra_scorpio_1.99_s6_plus,2015,670000,57000,1,15.4,1997,120.0,7.0,0,1,0,0,0,1,0,0,0,1,0,0
tata_tiago_1.2_revotron_xz,2018,500000,25000,1,23.84,1199,84.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
chevrolet_enjoy_1.3_tcdi_ls_7,2016,280000,110000,1,18.2,1248,73.74,7.0,0,1,0,0,0,1,0,0,0,1,0,0
datsun_go_plus_t,2017,325000,65000,1,19.02,1198,67.05,7.0,0,0,0,1,1,0,0,1,0,0,0,0
renault_kwid_1.0,2018,350000,25000,1,23.01,999,67.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
chevrolet_beat_diesel,2011,165000,70000,1,25.44,936,57.6,5.0,0,1,0,0,0,1,0,0,0,1,0,0
tata_safari_storme_lx,2016,900000,120000,1,14.1,2179,147.94,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_celerio_zxi,2014,385000,25000,1,23.1,998,67.04,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_ertiga_vdi,2015,650000,100000,1,20.77,1248,88.76,7.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_eon_era_plus,2013,200000,60000,1,21.1,814,55.2,5.0,0,0,0,1,0,1,0,0,0,1,0,0
maruti_swift_dzire_zdi,2013,409999,80235,1,28.4,1248,74.02,5.0,0,1,0,0,1,0,0,0,0,1,0,0
ford_fiesta_classic_1.4_sxi_duratorq,2009,190000,100000,1,17.8,1399,67.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
tata_nexon_1.5_revotorq_xz_plus,2018,969999,21871,1,21.5,1497,108.5,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_wagon_r_vxi_bs_iv_with_abs,2014,318000,80000,1,20.51,998,67.06,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_wagon_r_lxi,2005,89000,90000,1,18.9,998,67.1,5.0,0,0,0,1,0,1,0,0,0,1,0,0
maruti_celerio_zxi_optional,2014,415000,46000,1,21.63,998,67.04,5.0,0,0,0,1,1,0,0,1,0,0,0,0
honda_amaze_v_cvt_petrol_bsiv,2019,779000,7032,0,19.0,1199,88.76,5.0,0,0,0,1,0,0,1,1,0,0,0,0
mahindra_scorpio_2009-2014_ex_9s_bsiii,2013,509999,165500,1,14.0,2523,75.0,9.0,0,1,0,0,0,1,0,0,0,1,0,0
hyundai_grand_i10_1.2_crdi_sportz,2018,540000,30000,1,24.0,1186,73.97,5.0,0,1,0,0,0,1,0,1,0,0,0,0
honda_jazz_v_cvt,2018,860000,40000,0,18.2,1199,88.7,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_alto_lx,2010,170000,100000,1,19.7,796,46.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_dzire_vxi_1.2,2019,675000,10000,1,21.21,1197,81.8,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_i10_sportz_at,2013,290000,50000,0,16.95,1197,78.9,5.0,0,0,0,1,0,1,0,1,0,0,0,0
ford_ecosport_1.5_tdci_titanium_bsiv,2015,600000,63000,1,22.77,1498,98.59,5.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_i10_magna,2010,150000,106000,1,20.36,1197,78.9,5.0,0,0,0,1,0,1,0,0,0,0,0,1
hyundai_i20_sportz_diesel,2010,225000,127000,1,23.0,1396,90.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_i20_petrol_cvt_asta,2018,750000,15000,0,17.4,1197,81.86,5.0,0,0,0,1,0,1,0,1,0,0,0,0
honda_city_i_dtec_vx_option,2015,750000,160000,1,25.1,1498,98.6,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_wagon_r_amt_vxi,2017,440000,35000,0,20.51,998,67.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_alto_std,2009,150000,70000,1,19.7,796,46.3,5.0,0,0,0,1,0,1,0,0,1,0,0,0
hyundai_verna_1.6_crdi_s,2015,560000,119000,1,23.9,1582,126.2,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_swift_vdi,2011,400000,72000,1,22.9,1248,74.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
mahindra_bolero_2011-2019_di_non_ac_bs_iii_white,2013,400000,80000,1,15.96,2523,63.0,9.0,0,1,0,0,0,1,0,1,0,0,0,0
datsun_go_t_option_bsiv,2015,275000,20000,1,20.63,1198,67.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
renault_duster_85ps_diesel_rxl,2017,750000,48406,1,19.87,1461,83.8,5.0,0,1,0,0,1,0,0,1,0,0,0,0
hyundai_santro_xing_gls,2013,200000,90000,1,17.92,1086,62.1,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_800_ac,2008,65000,40000,1,16.1,796,37.0,4.0,0,0,0,1,0,1,0,0,0,1,0,0
mahindra_scorpio_s10_7_seater,2015,900000,70000,1,15.4,2179,120.0,7.0,0,1,0,0,0,1,0,0,0,0,0,1
mahindra_bolero_slx_4wd_bsiii,2011,310000,5000,1,13.6,2523,63.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
datsun_go_a_option_petrol,2019,500000,10000,1,19.02,1198,67.05,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_swift_dzire_vxi_optional,2016,550000,37000,1,20.85,1197,83.14,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_eon_d_lite,2013,200000,80000,1,21.1,814,55.2,5.0,0,0,0,1,0,1,0,0,0,1,0,0
honda_city_i_dtec_vx,2015,635000,173000,1,25.1,1498,98.6,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_s-cross_2017-2020_zeta_ddis_200_sh,2018,950000,77800,1,25.1,1248,88.5,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_swift_vdi,2019,630000,15000,1,28.4,1248,74.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
maruti_alto_k10_2010-2014_vxi,2011,225000,30000,1,20.92,998,67.1,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_wagon_r_lxi,2013,225000,58343,1,21.79,998,67.05,5.0,0,0,0,1,0,0,1,1,0,0,0,0
maruti_wagon_r_lxi,2013,225000,58343,1,21.79,998,67.05,5.0,0,0,0,1,0,0,1,1,0,0,0,0
toyota_innova_2.5_v_diesel_7-seater,2007,600000,260000,1,12.8,2494,102.0,7.0,0,1,0,0,0,1,0,0,0,0,0,1
honda_jazz_vx,2016,550000,56494,1,18.2,1199,88.7,5.0,0,0,0,1,0,0,1,1,0,0,0,0
honda_city_i-vtec_vx,2017,850000,40000,1,17.4,1497,117.6,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_alto_k10_vxi,2017,370000,30000,1,23.95,998,67.05,5.0,0,0,0,1,0,1,0,1,0,0,0,0
toyota_corolla_altis_1.8_sport,2010,350000,80000,1,12.5,1794,132.0,5.0,0,0,0,1,0,1,0,0,0,1,0,0
maruti_swift_vdi_bsiii,2011,305000,188000,1,17.8,1248,75.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
hyundai_i20_1.2_spotz,2017,645000,20000,1,18.6,1197,81.83,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_wagon_r_lxi_bs_iv,2013,250000,90000,1,20.51,998,67.04,5.0,0,0,0,1,0,1,0,0,0,1,0,0
nissan_sunny_diesel_xl,2014,335000,71000,1,21.64,1461,84.8,5.0,0,1,0,0,1,0,0,1,0,0,0,0
mahindra_xuv500_w8_awd,2014,1000000,50000,1,15.1,2179,140.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
renault_duster_85ps_diesel_rxe,2015,550000,130000,1,20.45,1461,83.8,5.0,0,1,0,0,0,1,0,0,0,1,0,0
skoda_octavia_ambition_2.0_tdi_mt,2014,1100000,79000,1,20.6,1968,141.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
honda_city_v_mt,2013,425000,86300,1,16.8,1497,116.3,5.0,0,0,0,1,1,0,0,1,0,0,0,0
tata_tiago_1.05_revotorq_xe,2017,325000,120000,1,27.28,1047,69.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
skoda_rapid_ultima_1.6_tdi_elegance,2013,380000,90000,1,20.5,1598,103.5,5.0,0,1,0,0,0,1,0,0,0,1,0,0
mahindra_bolero_2011-2019_zlx,2016,631000,92385,1,15.96,2523,62.1,7.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_swift_dzire_amt_zdi,2016,700000,90000,0,26.59,1248,74.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
volkswagen_vento_1.6_highline,2014,430000,100000,1,15.04,1598,103.2,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_i20_sportz_1.2,2013,400000,43000,1,18.5,1197,82.85,5.0,0,0,0,1,0,1,0,0,0,1,0,0
maruti_celerio_zxi_optional_amt_bsiv,2016,434999,10000,0,23.1,998,67.04,5.0,0,0,0,1,1,0,0,1,0,0,0,0
mahindra_scorpio_s2_9_seater,2015,720000,80000,1,15.4,2523,75.0,9.0,0,1,0,0,0,1,0,1,0,0,0,0
tata_tiago_1.2_revotron_xm_option,2017,380000,30000,1,23.84,1199,84.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_zen_estilo_lx_bsiv,2011,300000,40000,1,19.0,998,67.1,5.0,0,0,0,1,0,1,0,0,0,0,0,1
maruti_swift_vdi_bsiv,2007,195000,112880,1,25.2,1248,74.0,5.0,0,1,0,0,1,0,0,1,0,0,0,0
volkswagen_vento_diesel_breeze,2012,400000,60000,1,20.5,1598,105.0,5.0,0,1,0,0,0,1,0,0,0,0,0,1
maruti_swift_vdi_windsong_limited_edition,2015,565000,114000,1,25.2,1248,73.94,5.0,0,1,0,0,1,0,0,1,0,0,0,0
chevrolet_tavera_neo_ls_b3_-_7(c)_seats_bsiii,2010,270000,185000,1,14.8,2499,80.0,7.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_swift_dzire_zdi,2017,695000,50000,1,26.59,1248,74.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
honda_city_i-dtec_zx,2017,1050000,50000,1,25.6,1498,97.9,5.0,0,1,0,0,0,1,0,1,0,0,0,0
renault_pulse_rxl_optional,2013,290000,90000,1,23.08,1461,63.12,5.0,0,1,0,0,0,1,0,1,0,0,0,0
maruti_swift_dzire_vxi,2016,574000,35000,1,20.85,1197,83.14,5.0,0,0,0,1,0,1,0,0,0,1,0,0
ford_figo_diesel_titanium,2011,225000,90000,1,20.0,1399,68.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0
hyundai_i10_sportz,2014,300000,65000,1,20.36,1197,78.9,5.0,0,0,0,1,0,1,0,1,0,0,0,0
hyundai_xcent_1.2_crdi_e_plus,2018,680000,26000,1,25.4,1186,73.97,5.0,0,1,0,0,0,1,0,1,0,0,0,0
hyundai_xcent_1.2_vtvt_s_at,2018,575000,15000,0,17.36,1197,81.86,5.0,0,0,0,1,0,1,0,1,0,0,0,0
maruti_alto_lxi,2010,165000,30000,1,19.7,796,46.3,5.0,0,0,0,1,0,1,0,0,0,0,0,1
chevrolet_beat_diesel_ls,2012,140000,75000,1,25.44,936,57.6,5.0,0,1,0,0,0,1,0,1,0,0,0,0
ford_figo_diesel_titanium,2011,250000,78562,1,20.0,1399,68.0,5.0,0,1,0,0,1,0,0,1,0,0,0,0
hyundai_i10_magna,2011,262000,56389,1,20.36,1197,78.9,5.0,0,0,0,1,1,0,0,1,0,0,0,0
hyundai_venue_sx_plus_turbo_dct_bsiv,2019,1125000,3500,0,18.15,998,118.35,5.0,0,0,0,1,1,0,0,1,0,0,0,0
mahindra_bolero_di_dx_7_seater,2007,210000,207890,1,13.6,2523,63.0,7.0,0,1,0,0,0,1,0,0,0,1,0,0
ford_figo_diesel_lxi,2012,140000,70000,1,20.0,1399,68.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0
maruti_wagon_r_cng_lxi,2013,270000,80000,1,32.52,998,58.33,5.0,1,0,0,0,0,1,0,0,0,1,0,0
tata_indica_vista_aqua_1.4_tdi,2009,100000,190000,1,17.0,1405,71.0,5.0,0,1,0,0,0,1,0,1,0,0,0,0
mahindra_scorpio_vlx_2wd_bsiii,2012,459999,70000,1,12.05,2179,120.0,8.0,0,1,0,0,0,1,0,1,0,0,0,0
renault_kwid_rxt_optional,2016,300000,25000,1,25.17,799,53.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
mahindra_scorpio_2.6_crde,2003,300000,98000,1,10.5,2179,120.0,8.0,0,1,0,0,0,1,0,1,0,0,0,0
honda_city_i_vtec_s,2015,600000,50000,1,17.4,1497,117.3,5.0,0,0,0,1,0,1,0,1,0,0,0,0
honda_city_i_vtec_sv,2016,575000,55161,1,17.8,1497,117.3,5.0,0,0,0,1,1,0,0,1,0,0,0,0
